GEOID,NAME,variable,estimate,moe,High_Error
2039350,"Lenexa city, Kansas",B25024_001,25451,623,FALSE
2044250,"Manhattan city, Kansas",B25024_001,24268,356,FALSE
2052575,"Olathe city, Kansas",B25024_001,52585,893,FALSE
2053775,"Overland Park city, Kansas",B25024_001,86200,973,FALSE
2064500,"Shawnee city, Kansas",B25024_001,26313,701,FALSE
2071000,"Topeka city, Kansas",B25024_001,59987,456,FALSE
2079000,"Wichita city, Kansas",B25024_001,174713,953,FALSE
2108902,"Bowling Green city, Kentucky",B25024_001,31611,521,FALSE
2146027,"Lexington-Fayette urban county, Kentucky",B25024_001,146345,139,FALSE
2148006,"Louisville/Jefferson County metro government (balance), Kentucky",B25024_001,286976,1033,FALSE
2158620,"Owensboro city, Kentucky",B25024_001,27433,432,FALSE
2205000,"Baton Rouge city, Louisiana",B25024_001,106298,1152,FALSE
2208920,"Bossier City city, Louisiana",B25024_001,27931,537,FALSE
2239475,"Kenner city, Louisiana",B25024_001,28495,701,FALSE
2240735,"Lafayette city, Louisiana",B25024_001,58144,881,FALSE
2241155,"Lake Charles city, Louisiana",B25024_001,39628,823,FALSE
2250115,"Metairie CDP, Louisiana",B25024_001,65660,1200,FALSE
2255000,"New Orleans city, Louisiana",B25024_001,193999,215,FALSE
2270000,"Shreveport city, Louisiana",B25024_001,90152,637,FALSE
2360545,"Portland city, Maine",B25024_001,35585,798,FALSE
2402825,"Aspen Hill CDP, Maryland",B25024_001,17911,684,FALSE
2404000,"Baltimore city, Maryland",B25024_001,293555,168,FALSE
2405950,"Bel Air South CDP, Maryland",B25024_001,22696,693,FALSE
2407125,"Bethesda CDP, Maryland",B25024_001,29416,675,FALSE
2408775,"Bowie city, Maryland",B25024_001,21359,518,FALSE
2419125,"Columbia CDP, Maryland",B25024_001,43185,861,FALSE
2423975,"Dundalk CDP, Maryland",B25024_001,26750,749,FALSE
2426000,"Ellicott City CDP, Maryland",B25024_001,27687,796,FALSE
2430325,"Frederick city, Maryland",B25024_001,33172,601,FALSE
2431175,"Gaithersburg city, Maryland",B25024_001,27203,583,FALSE
2432025,"Germantown CDP, Maryland",B25024_001,32460,881,FALSE
2432650,"Glen Burnie CDP, Maryland",B25024_001,30097,939,FALSE
2467675,"Rockville city, Maryland",B25024_001,28052,630,FALSE
2471150,"Severn CDP, Maryland",B25024_001,21556,812,FALSE
2472450,"Silver Spring CDP, Maryland",B25024_001,35463,875,FALSE
2478425,"Towson CDP, Maryland",B25024_001,24234,757,FALSE
2481175,"Waldorf CDP, Maryland",B25024_001,30452,585,FALSE
2483775,"Wheaton CDP, Maryland",B25024_001,17301,650,FALSE
2507000,"Boston city, Massachusetts",B25024_001,304079,895,FALSE
2509000,"Brockton city, Massachusetts",B25024_001,37333,735,FALSE
2509210,"Brookline CDP, Massachusetts",B25024_001,28535,749,FALSE
2511000,"Cambridge city, Massachusetts",B25024_001,53948,750,FALSE
2513660,"Chicopee city, Massachusetts",B25024_001,25253,687,FALSE
2523000,"Fall River city, Massachusetts",B25024_001,43951,817,FALSE
2524960,"Framingham city, Massachusetts",B25024_001,28783,697,FALSE
2529405,"Haverhill city, Massachusetts",B25024_001,27226,585,FALSE
2534550,"Lawrence city, Massachusetts",B25024_001,31407,655,FALSE
2537000,"Lowell city, Massachusetts",B25024_001,43975,827,FALSE
2537490,"Lynn city, Massachusetts",B25024_001,37334,753,FALSE
2537875,"Malden city, Massachusetts",B25024_001,27708,675,FALSE
2539835,"Medford city, Massachusetts",B25024_001,26761,780,FALSE
2540710,"Methuen Town city, Massachusetts",B25024_001,19856,464,FALSE
2545000,"New Bedford city, Massachusetts",B25024_001,44392,698,FALSE
2545560,"Newton city, Massachusetts",B25024_001,33331,656,FALSE
2552490,"Peabody city, Massachusetts",B25024_001,23355,617,FALSE
2555745,"Quincy city, Massachusetts",B25024_001,47424,863,FALSE
2556585,"Revere city, Massachusetts",B25024_001,23311,802,FALSE
2562535,"Somerville city, Massachusetts",B25024_001,37054,910,FALSE
2567000,"Springfield city, Massachusetts",B25024_001,63245,1035,FALSE
2569170,"Taunton city, Massachusetts",B25024_001,25267,631,FALSE
2572600,"Waltham city, Massachusetts",B25024_001,27114,689,FALSE
2578972,"Weymouth Town city, Massachusetts",B25024_001,25645,663,FALSE
2582000,"Worcester city, Massachusetts",B25024_001,84771,1020,FALSE
2603000,"Ann Arbor city, Michigan",B25024_001,53636,691,FALSE
2605920,"Battle Creek city, Michigan",B25024_001,23789,450,FALSE
2621000,"Dearborn city, Michigan",B25024_001,38724,767,FALSE
2621020,"Dearborn Heights city, Michigan",B25024_001,23435,650,FALSE
2622000,"Detroit city, Michigan",B25024_001,323368,1845,FALSE
2627440,"Farmington Hills city, Michigan",B25024_001,37287,667,FALSE
2629000,"Flint city, Michigan",B25024_001,42531,647,FALSE
2634000,"Grand Rapids city, Michigan",B25024_001,84159,882,FALSE
2642160,"Kalamazoo city, Michigan",B25024_001,32129,691,FALSE
2642820,"Kentwood city, Michigan",B25024_001,22134,613,FALSE
2646000,"Lansing city, Michigan",B25024_001,55082,790,FALSE
2649000,"Livonia city, Michigan",B25024_001,39155,651,FALSE
2659440,"Novi city, Michigan",B25024_001,28027,760,FALSE
2665440,"Pontiac city, Michigan",B25024_001,28147,930,FALSE
2669035,"Rochester Hills city, Michigan",B25024_001,30721,575,FALSE
2670040,"Royal Oak city, Michigan",B25024_001,31204,729,FALSE
2670760,"St. Clair Shores city, Michigan",B25024_001,28365,409,FALSE
2674900,"Southfield city, Michigan",B25024_001,37176,846,FALSE
2676460,"Sterling Heights city, Michigan",B25024_001,52791,848,FALSE
2679000,"Taylor city, Michigan",B25024_001,26469,611,FALSE
2680700,"Troy city, Michigan",B25024_001,34691,569,FALSE
2684000,"Warren city, Michigan",B25024_001,58153,891,FALSE
2686000,"Westland city, Michigan",B25024_001,37862,771,FALSE
2688940,"Wyoming city, Michigan",B25024_001,30161,761,FALSE
2701900,"Apple Valley city, Minnesota",B25024_001,21790,568,FALSE
2706382,"Blaine city, Minnesota",B25024_001,25949,432,FALSE
2706616,"Bloomington city, Minnesota",B25024_001,39347,817,FALSE
2707966,"Brooklyn Park city, Minnesota",B25024_001,30483,616,FALSE
2708794,"Burnsville city, Minnesota",B25024_001,26164,546,FALSE
2713114,"Coon Rapids city, Minnesota",B25024_001,25054,643,FALSE
2717000,"Duluth city, Minnesota",B25024_001,39345,445,FALSE
2717288,"Eagan city, Minnesota",B25024_001,28258,609,FALSE
2718116,"Eden Prairie city, Minnesota",B25024_001,25978,604,FALSE
2718188,"Edina city, Minnesota",B25024_001,23998,569,FALSE
2735180,"Lakeville city, Minnesota",B25024_001,24820,605,FALSE
2740166,"Maple Grove city, Minnesota",B25024_001,28044,591,FALSE
2743000,"Minneapolis city, Minnesota",B25024_001,198971,1320,FALSE
2743252,"Minnetonka city, Minnesota",B25024_001,24647,528,FALSE
2751730,"Plymouth city, Minnesota",B25024_001,33890,587,FALSE
2754880,"Rochester city, Minnesota",B25024_001,52851,359,FALSE
2756896,"St. Cloud city, Minnesota",B25024_001,29130,527,FALSE
2758000,"St. Paul city, Minnesota",B25024_001,129525,963,FALSE
2771428,"Woodbury city, Minnesota",B25024_001,28932,601,FALSE
2829700,"Gulfport city, Mississippi",B25024_001,32697,671,FALSE
2836000,"Jackson city, Mississippi",B25024_001,75102,588,FALSE
2869280,"Southaven city, Mississippi",B25024_001,22048,651,FALSE
2906652,"Blue Springs city, Missouri",B25024_001,22434,689,FALSE
2915670,"Columbia city, Missouri",B25024_001,54897,630,FALSE
2924778,"Florissant city, Missouri",B25024_001,22529,700,FALSE
2935000,"Independence city, Missouri",B25024_001,55913,970,FALSE
2937592,"Joplin city, Missouri",B25024_001,24142,687,FALSE
2938000,"Kansas City city, Missouri",B25024_001,241827,1497,FALSE
2941348,"Lee's Summit city, Missouri",B25024_001,40716,900,FALSE
2954074,"O'Fallon city, Missouri",B25024_001,34965,594,FALSE
2964082,"St. Charles city, Missouri",B25024_001,31625,667,FALSE
2964550,"St. Joseph city, Missouri",B25024_001,33137,235,FALSE
2965000,"St. Louis city, Missouri",B25024_001,173792,113,FALSE
2965126,"St. Peters city, Missouri",B25024_001,24534,614,FALSE
2970000,"Springfield city, Missouri",B25024_001,83272,827,FALSE
3006550,"Billings city, Montana",B25024_001,52709,595,FALSE
3008950,"Bozeman city, Montana",B25024_001,23708,527,FALSE
3032800,"Great Falls city, Montana",B25024_001,28089,297,FALSE
3050200,"Missoula city, Montana",B25024_001,35293,511,FALSE
3103950,"Bellevue city, Nebraska",B25024_001,25601,501,FALSE
3119595,"Grand Island city, Nebraska",B25024_001,21216,186,FALSE
3128000,"Lincoln city, Nebraska",B25024_001,124294,356,FALSE
3137000,"Omaha city, Nebraska",B25024_001,210493,638,FALSE
3209700,"Carson City, Nevada",B25024_001,24633,52,FALSE
3223770,"Enterprise CDP, Nevada",B25024_001,86096,1566,FALSE
3231900,"Henderson city, Nevada",B25024_001,134170,1555,FALSE
3240000,"Las Vegas city, Nevada",B25024_001,260767,1795,FALSE
3251800,"North Las Vegas city, Nevada",B25024_001,88787,1229,FALSE
3254600,"Paradise CDP, Nevada",B25024_001,96077,1464,FALSE
3260600,"Reno city, Nevada",B25024_001,117569,1041,FALSE
3268400,"Sparks city, Nevada",B25024_001,43421,984,FALSE
3268585,"Spring Valley CDP, Nevada",B25024_001,93494,1474,FALSE
3271400,"Sunrise Manor CDP, Nevada",B25024_001,71745,1134,FALSE
3345140,"Manchester city, New Hampshire",B25024_001,51256,972,FALSE
3350260,"Nashua city, New Hampshire",B25024_001,39085,801,FALSE
3403580,"Bayonne city, New Jersey",B25024_001,29180,764,FALSE
3410000,"Camden city, New Jersey",B25024_001,27872,777,FALSE
3413690,"Clifton city, New Jersey",B25024_001,33827,754,FALSE
3419390,"East Orange city, New Jersey",B25024_001,28912,751,FALSE
3421000,"Elizabeth city, New Jersey",B25024_001,48731,945,FALSE
3432250,"Hoboken city, New Jersey",B25024_001,30211,619,FALSE
3436000,"Jersey City city, New Jersey",B25024_001,129084,1321,FALSE
3438580,"Lakewood CDP, New Jersey",B25024_001,14177,718,FALSE
3451000,"Newark city, New Jersey",B25024_001,121773,1412,FALSE
3451210,"New Brunswick city, New Jersey",B25024_001,16887,601,FALSE
3456550,"Passaic city, New Jersey",B25024_001,20884,551,FALSE
3457000,"Paterson city, New Jersey",B25024_001,52641,911,FALSE
3458200,"Perth Amboy city, New Jersey",B25024_001,19156,589,FALSE
3459190,"Plainfield city, New Jersey",B25024_001,17302,660,FALSE
3473110,"Toms River CDP, New Jersey",B25024_001,38768,918,FALSE
3474000,"Trenton city, New Jersey",B25024_001,36307,961,FALSE
3474630,"Union City city, New Jersey",B25024_001,27258,675,FALSE
3476070,"Vineland city, New Jersey",B25024_001,22821,491,FALSE
3479610,"West New York town, New Jersey",B25024_001,22172,641,FALSE
3502000,"Albuquerque city, New Mexico",B25024_001,255178,891,FALSE
3539380,"Las Cruces city, New Mexico",B25024_001,48807,729,FALSE
3563460,"Rio Rancho city, New Mexico",B25024_001,39680,453,FALSE
3570500,"Santa Fe city, New Mexico",B25024_001,44521,585,FALSE
3601000,"Albany city, New York",B25024_001,50378,937,FALSE
3608026,"Brentwood CDP, New York",B25024_001,15409,706,FALSE
3611000,"Buffalo city, New York",B25024_001,136421,1457,FALSE
3615000,"Cheektowaga CDP, New York",B25024_001,35490,657,FALSE
3633139,"Hempstead village, New York",B25024_001,18447,633,FALSE
3637737,"Irondequoit CDP, New York",B25024_001,23627,650,FALSE
3642081,"Levittown CDP, New York",B25024_001,17192,585,FALSE
3649121,"Mount Vernon city, New York",B25024_001,30136,996,FALSE
3650617,"New Rochelle city, New York",B25024_001,31098,903,FALSE
3651000,"New York city, New York",B25024_001,3620774,1039,FALSE
3663000,"Rochester city, New York",B25024_001,102044,1244,FALSE
3665508,"Schenectady city, New York",B25024_001,31979,657,FALSE
3673000,"Syracuse city, New York",B25024_001,68362,771,FALSE
3675021,"Tonawanda Town CDP, New York",B25024_001,27592,612,FALSE
3675484,"Troy city, New York",B25024_001,25109,556,FALSE
3676540,"Utica city, New York",B25024_001,28340,583,FALSE
3681677,"White Plains city, New York",B25024_001,25971,726,FALSE
3684000,"Yonkers city, New York",B25024_001,85352,1341,FALSE
3701520,"Apex town, North Carolina",B25024_001,24318,759,FALSE
3702140,"Asheville city, North Carolina",B25024_001,48302,841,FALSE
3709060,"Burlington city, North Carolina",B25024_001,26228,686,FALSE
3710740,"Cary town, North Carolina",B25024_001,70780,1038,FALSE
3711800,"Chapel Hill town, North Carolina",B25024_001,22397,586,FALSE
3712000,"Charlotte city, North Carolina",B25024_001,383380,1238,FALSE
3714100,"Concord city, North Carolina",B25024_001,41988,731,FALSE
3719000,"Durham city, North Carolina",B25024_001,129155,653,FALSE
3722920,"Fayetteville city, North Carolina",B25024_001,91039,726,FALSE
3725580,"Gastonia city, North Carolina",B25024_001,34467,562,FALSE
3728000,"Greensboro city, North Carolina",B25024_001,133029,1232,FALSE
3728080,"Greenville city, North Carolina",B25024_001,43368,738,FALSE
3731400,"High Point city, North Carolina",B25024_001,47861,984,FALSE
3733120,"Huntersville town, North Carolina",B25024_001,23948,630,FALSE
3734200,"Jacksonville city, North Carolina",B25024_001,24963,715,FALSE
3735200,"Kannapolis city, North Carolina",B25024_001,22068,643,FALSE
3744220,"Mooresville town, North Carolina",B25024_001,20595,560,FALSE
3755000,"Raleigh city, North Carolina",B25024_001,211412,1557,FALSE
3757500,"Rocky Mount city, North Carolina",B25024_001,26523,628,FALSE
3774440,"Wilmington city, North Carolina",B25024_001,59406,838,FALSE
3775000,"Winston-Salem city, North Carolina",B25024_001,112191,742,FALSE
3807200,"Bismarck city, North Dakota",B25024_001,34363,304,FALSE
3825700,"Fargo city, North Dakota",B25024_001,62043,550,FALSE
3832060,"Grand Forks city, North Dakota",B25024_001,27625,240,FALSE
3901000,"Akron city, Ohio",B25024_001,93215,877,FALSE
3912000,"Canton city, Ohio",B25024_001,34733,804,FALSE
3915000,"Cincinnati city, Ohio",B25024_001,159732,1340,FALSE
3916000,"Cleveland city, Ohio",B25024_001,200730,1418,FALSE
3918000,"Columbus city, Ohio",B25024_001,414823,1761,FALSE
3919778,"Cuyahoga Falls city, Ohio",B25024_001,24602,502,FALSE
3921000,"Dayton city, Ohio",B25024_001,69782,1022,FALSE
3925256,"Elyria city, Ohio",B25024_001,25461,546,FALSE
3933012,"Hamilton city, Ohio",B25024_001,27031,624,FALSE
3940040,"Kettering city, Ohio",B25024_001,27764,478,FALSE
3941664,"Lakewood city, Ohio",B25024_001,28736,585,FALSE
3944856,"Lorain city, Ohio",B25024_001,30289,711,FALSE
3949840,"Middletown city, Ohio",B25024_001,22819,654,FALSE
3954040,"Newark city, Ohio",B25024_001,22192,457,FALSE
3961000,"Parma city, Ohio",B25024_001,36623,737,FALSE
3974118,"Springfield city, Ohio",B25024_001,27778,398,FALSE
3977000,"Toledo city, Ohio",B25024_001,133113,988,FALSE
3988000,"Youngstown city, Ohio",B25024_001,30006,483,FALSE
4009050,"Broken Arrow city, Oklahoma",B25024_001,44834,675,FALSE
4023200,"Edmond city, Oklahoma",B25024_001,38273,740,FALSE
4023950,"Enid city, Oklahoma",B25024_001,22847,252,FALSE
4041850,"Lawton city, Oklahoma",B25024_001,39827,359,FALSE
4048350,"Midwest City city, Oklahoma",B25024_001,26512,651,FALSE
4049200,"Moore city, Oklahoma",B25024_001,24958,690,FALSE
4052500,"Norman city, Oklahoma",B25024_001,55346,893,FALSE
4055000,"Oklahoma City city, Oklahoma",B25024_001,298877,1571,FALSE
4075000,"Tulsa city, Oklahoma",B25024_001,192244,832,FALSE
4101000,"Albany city, Oregon",B25024_001,22357,586,FALSE
4101650,"Aloha CDP, Oregon",B25024_001,19162,669,FALSE
4105350,"Beaverton city, Oregon",B25024_001,42311,855,FALSE
4105800,"Bend city, Oregon",B25024_001,45468,748,FALSE
4115800,"Corvallis city, Oregon",B25024_001,25620,368,FALSE
4123850,"Eugene city, Oregon",B25024_001,78477,849,FALSE
4131250,"Gresham city, Oregon",B25024_001,44489,857,FALSE
4134100,"Hillsboro city, Oregon",B25024_001,41745,908,FALSE
4147000,"Medford city, Oregon",B25024_001,35960,677,FALSE
4159000,"Portland city, Oregon",B25024_001,301084,1057,FALSE
4164900,"Salem city, Oregon",B25024_001,69286,950,FALSE
4169600,"Springfield city, Oregon",B25024_001,25551,506,FALSE
4173650,"Tigard city, Oregon",B25024_001,23194,584,FALSE
4202000,"Allentown city, Pennsylvania",B25024_001,49156,764,FALSE
4206088,"Bethlehem city, Pennsylvania",B25024_001,31764,744,FALSE
4224000,"Erie city, Pennsylvania",B25024_001,43489,875,FALSE
4232800,"Harrisburg city, Pennsylvania",B25024_001,24389,743,FALSE
4241216,"Lancaster city, Pennsylvania",B25024_001,22414,575,FALSE
4242928,"Levittown CDP, Pennsylvania",B25024_001,18228,587,FALSE
4260000,"Philadelphia city, Pennsylvania",B25024_001,730630,404,FALSE
4261000,"Pittsburgh city, Pennsylvania",B25024_001,157943,1333,FALSE
4263624,"Reading city, Pennsylvania",B25024_001,36076,892,FALSE
4269000,"Scranton city, Pennsylvania",B25024_001,35086,591,FALSE
4419180,"Cranston city, Rhode Island",B25024_001,34080,781,FALSE
4454640,"Pawtucket city, Rhode Island",B25024_001,33010,672,FALSE
4459000,"Providence city, Rhode Island",B25024_001,78911,966,FALSE
4474300,"Warwick city, Rhode Island",B25024_001,37877,582,FALSE
4513330,"Charleston city, South Carolina",B25024_001,74788,1183,FALSE
4516000,"Columbia city, South Carolina",B25024_001,58910,1122,FALSE
4530850,"Greenville city, South Carolina",B25024_001,37113,774,FALSE
4548535,"Mount Pleasant town, South Carolina",B25024_001,41907,960,FALSE
4550875,"North Charleston city, South Carolina",B25024_001,51537,1201,FALSE
4561405,"Rock Hill city, South Carolina",B25024_001,32512,660,FALSE
4570270,"Summerville town, South Carolina",B25024_001,21926,813,FALSE
4652980,"Rapid City city, South Dakota",B25024_001,34127,395,FALSE
4659020,"Sioux Falls city, South Dakota",B25024_001,84021,471,FALSE
4703440,"Bartlett city, Tennessee",B25024_001,20673,757,FALSE
4714000,"Chattanooga city, Tennessee",B25024_001,86238,902,FALSE
4715160,"Clarksville city, Tennessee",B25024_001,67051,672,FALSE
4716420,"Collierville town, Tennessee",B25024_001,18579,545,FALSE
4727740,"Franklin city, Tennessee",B25024_001,34309,625,FALSE
